allocated_tag,alpha_normalized_ast_sha256,behavior_hash,calls,conditional_count,direction_id,features,job_id,lineage_id,node_id,operators,parent_id,reported_tags,semantic_mode_verified,status,validation_gap,version
nonlinear,dc3ca835ce18988297149b39f38ba20bc13e67ca3320acbb7f3078bea261b097,9f08c4ad8aecd1b71fcb1ac3b3f8cb3bdbcc64c055d7e258c0536e17a31fe069,[],0,structure-704270c4dbfbecbf,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s0,1,33,"['Add', 'Mult', 'Sub', 'USub']",32,"['nonlinear', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.0461788273011827,s1-posthoc-structure-v1
regret,c8dccbf338d03c486e6a9a81229581a20e7c79051858f396d025a198258b24bf,9f08c4ad8aecd1b71fcb1ac3b3f8cb3bdbcc64c055d7e258c0536e17a31fe069,[],0,structure-704270c4dbfbecbf,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s0,1,34,"['Add', 'Mult', 'Sub', 'USub']",24,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.046068224316976644,s1-posthoc-structure-v1
,3e82af19524a74c18e2cd9fc8fa6c95e418be19d600024d2634b7d0efacc90f4,e136b9369c9983554929333561f8e72ab5556b3059b643365492f9adf8b44926,[],0,structure-559d2f825fd5956d,['distance'],minimax-relational_branch-b12-s1,0,0,['USub'],,['local_distance'],False,operational_signature_not_semantic_equivalence,0.11589409342963247,s1-posthoc-structure-v1
,d6cf0e76c57aefed067f78c4c2fe2c91ef906858dddb779d8617dc3f703bbc9c,2584d4db018e0d70002ef7393326a84dcb84f5ecc46cddfa2d198670516037d3,[],0,structure-1b8374104cff9961,"['distance', 'return_distance']",minimax-relational_branch-b12-s1,1,1,"['Add', 'Mult', 'USub']",,"['local_distance', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.06675705834313762,s1-posthoc-structure-v1
,1a84079db9a9cc4aaccc6bf97d249d0d1c14301d02a97a9aec81ef92528f8326,2b5527a94484839e005454bcf2a04715550a3aed1ab12122f7cb5506f99ac015,[],0,structure-89572e9a2eb7e160,"['distance', 'regret']",minimax-relational_branch-b12-s1,2,2,"['Add', 'Mult', 'USub']",,"['local_distance', 'regret']",False,operational_signature_not_semantic_equivalence,0.08964199630768416,s1-posthoc-structure-v1
local_distance,8402308c57910b4190e93202e9abc0703d1aa72a2e66315365c6419c80a2202a,1f4bd214ca870198d4e3a5f1ebb83551d620c8510df35d9160276a81af6dad7a,[],0,structure-4183d871d049a50b,"['distance', 'nearest_remaining', 'return_distance']",minimax-relational_branch-b12-s1,1,3,"['Add', 'Mult', 'Sub', 'USub']",1,"['local_distance', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.07221082818070025,s1-posthoc-structure-v1
return_aware,1b412bc9ddf498b39b30b25c59863ddc0874128fb61d87ce491b4a5a24edb107,91b33a3a85c9ec0d1dd1a3c8b5066d256e2486cd1b9fc940314433b78aca7ebb,[],0,structure-654cb8d6ba5cfec4,"['distance', 'mean_remaining', 'return_distance']",minimax-relational_branch-b12-s1,1,4,"['Add', 'Mult', 'USub']",1,"['return_aware', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.05871301469245165,s1-posthoc-structure-v1
regret,3fdc005f46f0e10308ce8f1e65db5e06e0db7f5c46bdf766ef4a290e45877fb2,7eb7cac9f5fc0857a086ec1593436ce95c84b6f320d7a73425afdfa9ac9873b7,[],0,structure-c7c71ae7c42e287b,"['distance', 'mean_remaining', 'regret', 'return_distance']",minimax-relational_branch-b12-s1,2,5,"['Add', 'Mult', 'USub']",2,"['regret', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.05362746374477264,s1-posthoc-structure-v1
regret,5d6a791dd5413bc0c9c9803d12edbdc6aeef72d21b0a7de7124dbd8e4cc1e6fb,50b608bee82d129a5b114ccaedf6dcb8d78dc28b9b7f0f57fbfb7218150d16d1,[],0,structure-53f260d0d068e337,"['cluster_density', 'distance', 'mean_remaining', 'regret', 'return_distance']",minimax-relational_branch-b12-s1,2,6,"['Add', 'Mult', 'USub']",5,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.06621491896541415,s1-posthoc-structure-v1
lookahead,3338426a104c9afef185110ae4830deba3bf6e63bb5e0913868caa9fbe887e44,aa0e61fb37e6ea2d846d21dbfee471490694a1a00f3c85114afb7ff7fe9dbdaa,[],0,structure-028dd26dc6689818,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b12-s1,7,7,"['Add', 'Mult', 'Sub', 'USub']",,"['lookahead', 'regret']",False,operational_signature_not_semantic_equivalence,0.09641963247411388,s1-posthoc-structure-v1
regret,62b2ebfb6069aa7dcbe3884550979929db098c9f9e6dba056eff173cac63bf54,ec78206a81dc6f109cad624541d9a5efc16e73a915d03dd0114e808389fa22eb,[],0,structure-8f833b82f9b1aecf,"['distance', 'mean_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b12-s1,2,8,"['Add', 'Mult', 'USub']",5,"['progress', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.04866883676942384,s1-posthoc-structure-v1
nonlinear,ae0c293a6159ba34c071da882f58618491e2eb1646d5b4277b12b0220b098341,389707d45aec58ae1d0201d2316942baa85c4c90aae3629719d7fdc52203b8f0,[],0,structure-8f833b82f9b1aecf,"['distance', 'mean_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b12-s1,2,9,"['Add', 'Mult', 'USub']",8,"['nonlinear', 'progress']",False,operational_signature_not_semantic_equivalence,0.05102839076436763,s1-posthoc-structure-v1
regret,7dce6e84e6b646a242092ed780668698ec3e6764d0782eb5fc5267bf8b341e4f,cbfa8d11db5ebc95b1e62c002378aa29b05c2eb4bc65fece9975d2e29f9a72b0,[],0,structure-1a4c41fd87fd1808,"['distance', 'mean_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,2,10,"['Add', 'Mult', 'Sub', 'USub']",8,"['nonlinear', 'progress']",False,operational_signature_not_semantic_equivalence,0.04761668921671788,s1-posthoc-structure-v1
local_distance,1e3e83cb433751ae7e54c305ae0f15e1eaa4eb53727ba792d063ace0060fd912,389707d45aec58ae1d0201d2316942baa85c4c90aae3629719d7fdc52203b8f0,[],0,structure-26d93b4e4c6f34e0,"['cluster_density', 'distance', 'mean_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,1,11,"['Add', 'Mult', 'Sub', 'USub']",4,"['local_distance', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.04761668921671788,s1-posthoc-structure-v1
regret,f4901310b932dbc2c6231f603bda01ee9297e105f6f06fb7bca5e845edb9e9a2,78c04c697737f4c6d39aaacc823a7fbe9a4948b5fd7ae0f8ebe5a838c9122803,[],0,structure-1a4c41fd87fd1808,"['distance', 'mean_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,2,12,"['Add', 'Mult', 'Sub', 'USub']",8,"['regret', 'progress']",False,operational_signature_not_semantic_equivalence,0.048530752645585054,s1-posthoc-structure-v1
regret,4af41120f256a05a35f161f3f7f69d8db0679889897035fb421af032a75f6109,78c04c697737f4c6d39aaacc823a7fbe9a4948b5fd7ae0f8ebe5a838c9122803,[],0,structure-26d93b4e4c6f34e0,"['cluster_density', 'distance', 'mean_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,2,13,"['Add', 'Mult', 'Sub', 'USub']",12,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.05349567869977027,s1-posthoc-structure-v1
regret,8b5ec4b92160922abe9d829cbc19731c5ccfc673cd7a946e0285ccfe96b02b46,650deafd05a962b7fe91520451e5d65a53b56a0c938fed5b406bd7c08d4f0baa,[],0,structure-1c7d456c805d7cc8,"['distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,2,14,"['Add', 'Mult', 'USub']",12,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.04623823411397149,s1-posthoc-structure-v1
lookahead,59d06543beabe640748c218deac5ea6f6ce111c66dc72af99fba1c22fe0a1767,663762a7f82d1325c6a119b49a8f8d008b484b8a8ca4b8d34b8dbd649e6a4ead,[],0,structure-704270c4dbfbecbf,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,1,15,"['Add', 'Mult', 'Sub', 'USub']",4,"['lookahead', 'cluster']",False,operational_signature_not_semantic_equivalence,0.05670472520093591,s1-posthoc-structure-v1
regret,a14f8a91380f86e225be24644e74284dc9d072b8b5b52e56bd1e9df0b637e918,19b49dce36c451aa405864280113abe33ffb68d344500c70317797f5af8aa39e,[],0,structure-1c7d456c805d7cc8,"['distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,2,16,"['Add', 'Mult', 'USub']",14,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.04599373059233009,s1-posthoc-structure-v1
nonlinear,fb841122edb70c83511da82f69f7dc7741d05788a2cf3725dcd58e8ccd317ba9,19b49dce36c451aa405864280113abe33ffb68d344500c70317797f5af8aa39e,[],0,structure-1c7d456c805d7cc8,"['distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,2,17,"['Add', 'Mult', 'USub']",16,"['nonlinear', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.04611813763459528,s1-posthoc-structure-v1
regret,63568988fce353e07ab5bf1ef5cfbac0846fbcc5e8a422b33523080fd5662542,78c04c697737f4c6d39aaacc823a7fbe9a4948b5fd7ae0f8ebe5a838c9122803,[],0,structure-8c41a8cdc64ec891,"['distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,2,18,"['Add', 'Mult', 'Sub', 'USub']",14,"['regret', 'progress']",False,operational_signature_not_semantic_equivalence,0.05388217738576822,s1-posthoc-structure-v1
local_distance,13ffd3c51196594e4b9e5df2a7f35b55b574bfbcc2f5b925815786734ab0226e,53927ec75253ffc8ddf165b0914fb4d1bb2cf57af95fa09d1a31bfdd2207ca99,[],0,structure-6b5b82c2e453d1e9,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,2,19,"['Add', 'Mult', 'USub']",10,"['progress', 'cluster']",False,operational_signature_not_semantic_equivalence,0.04623169761372588,s1-posthoc-structure-v1
local_distance,718a81c3bf4610e6c19e7a8c01b66208da437f410812b654f5c07b0868a11e24,5d31e1b6417d87dde10961fb57c0ae8513c66b59655ee9254e6d953b55aa2ae9,[],0,structure-26d93b4e4c6f34e0,"['cluster_density', 'distance', 'mean_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,1,20,"['Add', 'Mult', 'Sub', 'USub']",11,"['cluster', 'local_distance']",False,operational_signature_not_semantic_equivalence,0.07209701897532464,s1-posthoc-structure-v1
regret,d33256fe2e00ea74d664936f682c354c58fc7776deac96ecb4262d3bfab8187c,60a2799d6edc04949684cbd1414782a916839ef1c63b9192c8d908504c00d75a,[],0,structure-8f833b82f9b1aecf,"['distance', 'mean_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b12-s1,1,21,"['Add', 'Mult', 'USub']",4,"['regret', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.04850942602488568,s1-posthoc-structure-v1
regret,c7cfaa24d496529c61a471270feef6586a9bc49f12c89967769ef43cd5a0d735,4c98ce34f05317e03f334b5f8ddfbb277f0a0064e5d831563161aeda05915733,[],0,structure-322c6fcf85a2d3ca,"['distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b12-s1,1,22,"['Add', 'Mult', 'USub']",21,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.04850942602488568,s1-posthoc-structure-v1
lookahead,2db0c018f6163b8df3ffb81c31a104b912f93183ce22625b9e00451376561fd0,bd7fcd693c4fc8834d469a9c1fa065d11a2a950fc719b12f6f230db1715f673e,[],0,structure-6b5b82c2e453d1e9,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,1,23,"['Add', 'Mult', 'USub']",20,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.04599373059233009,s1-posthoc-structure-v1
lookahead,c7d98f0b1a6372a05cce5dd3cd5210cb6c917b94d24e42d955ca1f4fb207ca67,415e69946a4af297bbd15b57973e5f1bc60646c7f55956ff6515f0db78bb8c9d,[],0,structure-6b5b82c2e453d1e9,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,1,24,"['Add', 'Mult', 'USub']",23,"['lookahead', 'cluster']",False,operational_signature_not_semantic_equivalence,0.04840590834615482,s1-posthoc-structure-v1
nonlinear,c22addd3dc5cf35ed25118dfae7aaaa293fa3859bd2c36d5de4254c2e7c089ad,bd7fcd693c4fc8834d469a9c1fa065d11a2a950fc719b12f6f230db1715f673e,[],0,structure-6b5b82c2e453d1e9,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,2,25,"['Add', 'Mult', 'USub']",10,"['lookahead', 'cluster']",False,operational_signature_not_semantic_equivalence,0.04669715446521498,s1-posthoc-structure-v1
return_aware,1755839ba1c511669b7b01ff6e08104ef9b4702b742ed64eac6fecf0a5a3ad89,bc5590a5f5cbd8df8abfce3cc2923feeb8856496b800c03d11e52ab295151ee8,[],0,structure-704270c4dbfbecbf,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b12-s1,1,26,"['Add', 'Mult', 'Sub', 'USub']",4,"['lookahead', 'progress']",False,operational_signature_not_semantic_equivalence,0.03851583677495904,s1-posthoc-structure-v1
